timestamp,solar_kw,wind_kw,demand_kw,battery_percent,temperature_c,fuel_liters,weather,scenario
2025-05-28 16:00:00,0.0,41.7,64.1,26.9,-21.5,0.0,Cloudy,normal
2025-05-28 17:00:00,0.0,117.4,65.1,46.1,-22.3,0.0,Clear,normal
2025-05-28 18:00:00,0.0,0.0,58.2,22.8,-17.4,0.0,Cloudy,normal
2025-05-28 19:00:00,0.0,120.0,59.7,45.0,-18.6,0.0,Cloudy,normal
2025-05-28 20:00:00,0.0,0.0,64.4,19.2,-22.6,0.0,Storm,normal
2025-05-28 21:00:00,0.0,0.0,53.5,15.0,-19.7,0.0,Cloudy,storm
2025-05-28 22:00:00,0.0,120.0,59.4,37.3,-22.5,0.0,Storm,normal
2025-05-28 23:00:00,0.0,42.1,60.2,30.1,-23.5,0.0,Clear,normal
2025-05-29 00:00:00,0.0,24.8,59.1,16.4,-18.8,0.0,Clear,normal
2025-05-29 01:00:00,0.0,120.0,62.6,37.5,-24.8,0.0,Storm,normal
2025-05-29 02:00:00,0.0,120.0,50.5,63.1,-19.0,0.0,Cloudy,normal
2025-05-29 03:00:00,0.0,120.0,53.9,87.4,-21.6,0.0,Storm,normal
2025-05-29 04:00:00,0.0,0.0,60.2,63.4,-21.5,0.0,Cloudy,normal
2025-05-29 05:00:00,0.0,120.0,57.8,86.2,-20.2,0.0,Storm,normal
2025-05-29 06:00:00,0.0,68.8,59.0,89.8,-19.8,0.0,Clear,normal
2025-05-29 07:00:00,0.0,0.0,57.9,66.7,-22.9,0.0,Cloudy,normal
2025-05-29 08:00:00,0.0,6.5,61.5,44.7,-19.5,0.0,Clear,normal
2025-05-29 09:00:00,0.0,45.4,65.2,36.8,-20.8,0.0,Snow,normal
2025-05-29 10:00:00,0.0,6.0,61.3,15.0,-23.8,0.0,Clear,storm
2025-05-29 11:00:00,0.0,17.0,63.6,15.0,-21.4,0.0,Cloudy,storm
2025-05-29 12:00:00,0.0,3.4,68.8,15.0,-18.0,0.0,Snow,storm
2025-05-29 13:00:00,0.0,0.0,59.1,15.0,-17.4,0.0,Storm,storm
2025-05-29 14:00:00,0.0,120.0,62.4,36.2,-19.5,0.0,Snow,normal
2025-05-29 15:00:00,0.0,32.1,65.9,22.7,-23.7,0.0,Clear,normal
2025-05-29 16:00:00,0.0,0.2,69.0,15.0,-20.0,0.0,Clear,storm
2025-05-29 17:00:00,0.0,120.0,57.5,38.0,-19.2,0.0,Storm,normal
2025-05-29 18:00:00,0.0,101.4,65.2,51.3,-19.5,0.0,Snow,normal
2025-05-29 19:00:00,0.0,0.5,60.7,27.2,-19.3,0.0,Snow,normal
2025-05-29 20:00:00,0.0,0.5,60.7,15.0,-20.3,0.0,Cloudy,storm
2025-05-29 21:00:00,0.0,18.4,49.5,15.0,-21.2,0.0,Snow,storm
2025-05-29 22:00:00,0.0,33.0,64.3,15.0,-22.4,0.0,Cloudy,storm
2025-05-29 23:00:00,0.0,120.0,63.1,35.9,-25.2,0.0,Clear,normal
2025-05-30 00:00:00,0.0,22.7,50.2,24.9,-20.5,0.0,Cloudy,normal
2025-05-30 01:00:00,0.0,120.0,50.8,50.4,-20.8,0.0,Snow,normal
2025-05-30 02:00:00,0.0,6.0,52.4,31.9,-20.0,0.0,Clear,normal
2025-05-30 03:00:00,0.0,22.8,61.1,16.5,-24.1,0.0,Cloudy,normal
2025-05-30 04:00:00,0.0,120.0,54.3,40.7,-19.8,0.0,Storm,normal
2025-05-30 05:00:00,0.0,120.0,48.0,67.2,-16.7,0.0,Cloudy,normal
2025-05-30 06:00:00,0.0,27.2,55.7,55.8,-21.0,0.0,Cloudy,normal
2025-05-30 07:00:00,0.0,63.4,61.4,56.5,-21.3,0.0,Snow,normal
2025-05-30 08:00:00,0.0,23.0,65.9,39.4,-20.5,0.0,Snow,normal
2025-05-30 09:00:00,0.0,0.0,52.5,18.4,-16.7,0.0,Cloudy,normal
2025-05-30 10:00:00,0.0,0.0,62.3,15.0,-23.5,0.0,Clear,storm
2025-05-30 11:00:00,0.0,120.0,63.3,35.9,-20.8,0.0,Storm,normal
2025-05-30 12:00:00,0.0,0.7,66.5,15.0,-23.0,0.0,Clear,storm
2025-05-30 13:00:00,0.0,8.0,70.6,15.0,-22.4,0.0,Clear,storm
2025-05-30 14:00:00,0.0,0.0,64.3,15.0,-21.3,0.0,Storm,storm
2025-05-30 15:00:00,0.0,0.2,63.4,15.0,-18.2,0.0,Cloudy,storm
2025-05-30 16:00:00,0.0,19.3,51.4,15.0,-17.2,0.0,Clear,storm
2025-05-30 17:00:00,0.0,120.0,61.6,36.5,-20.2,0.0,Storm,normal
2025-05-30 18:00:00,0.0,120.0,67.8,55.7,-22.0,0.0,Storm,normal
2025-05-30 19:00:00,0.0,99.0,66.2,67.8,-15.7,0.0,Snow,normal
2025-05-30 20:00:00,0.0,120.0,59.7,89.9,-22.1,0.0,Storm,normal
2025-05-30 21:00:00,0.0,14.0,56.8,72.8,-22.5,0.0,Clear,normal
2025-05-30 22:00:00,0.0,0.0,53.0,51.6,-25.1,0.0,Clear,normal
2025-05-30 23:00:00,0.0,120.0,52.3,76.5,-18.1,0.0,Storm,normal
2025-05-31 00:00:00,0.0,25.6,58.4,63.4,-19.2,0.0,Clear,normal
2025-05-31 01:00:00,0.0,9.5,54.7,45.3,-16.0,0.0,Snow,normal
2025-05-31 02:00:00,0.0,6.9,59.2,24.4,-24.4,0.0,Cloudy,normal
2025-05-31 03:00:00,0.0,120.0,52.1,49.4,-18.1,0.0,Cloudy,normal
2025-05-31 04:00:00,0.0,120.0,66.6,69.0,-21.2,0.0,Clear,normal
2025-05-31 05:00:00,0.0,27.9,53.7,58.7,-19.6,0.0,Cloudy,normal
2025-05-31 06:00:00,0.0,88.7,57.8,70.1,-25.0,0.0,Snow,normal
2025-05-31 07:00:00,0.0,0.1,50.8,49.8,-18.1,0.0,Clear,normal
2025-05-31 08:00:00,0.0,14.8,56.7,33.0,-19.6,0.0,Cloudy,normal
2025-05-31 09:00:00,0.0,0.2,66.2,15.0,-21.4,0.0,Cloudy,storm
2025-05-31 10:00:00,0.0,0.2,65.5,15.0,-19.9,0.0,Snow,storm
2025-05-31 11:00:00,0.0,69.5,68.4,15.4,-23.0,0.0,Clear,normal
2025-05-31 12:00:00,0.0,32.6,68.7,15.0,-22.6,0.0,Clear,storm
2025-05-31 13:00:00,0.0,6.2,63.0,15.0,-22.4,0.0,Clear,storm
2025-05-31 14:00:00,0.0,12.6,67.7,15.0,-25.4,0.0,Clear,storm
2025-05-31 15:00:00,0.0,85.6,67.1,21.8,-19.5,0.0,Clear,normal
2025-05-31 16:00:00,0.0,120.0,59.8,44.0,-18.7,0.0,Clear,normal
2025-05-31 17:00:00,0.0,110.4,63.6,61.2,-22.9,0.0,Snow,normal
2025-05-31 18:00:00,0.0,0.0,67.6,34.2,-20.6,0.0,Cloudy,normal
2025-05-31 19:00:00,0.0,0.0,61.7,15.0,-21.9,0.0,Snow,storm
2025-05-31 20:00:00,0.0,1.3,59.0,15.0,-20.6,0.0,Cloudy,storm
2025-05-31 21:00:00,0.0,0.0,53.5,15.0,-22.7,0.0,Cloudy,storm
2025-05-31 22:00:00,0.0,120.0,69.1,33.7,-23.3,0.0,Storm,normal
2025-05-31 23:00:00,0.0,11.3,58.0,15.0,-19.0,0.0,Snow,normal
2025-06-01 00:00:00,0.0,0.0,59.1,15.0,-21.6,0.0,Snow,storm
2025-06-01 01:00:00,0.0,11.0,48.3,15.0,-17.1,0.0,Cloudy,storm
2025-06-01 02:00:00,0.0,0.0,58.4,15.0,-21.4,0.0,Cloudy,storm
2025-06-01 03:00:00,0.0,0.0,65.3,15.0,-23.5,0.0,Cloudy,storm
2025-06-01 04:00:00,0.0,8.4,55.2,15.0,-18.8,0.0,Cloudy,storm
2025-06-01 05:00:00,0.0,4.4,50.7,15.0,-20.1,0.0,Clear,storm
2025-06-01 06:00:00,0.0,8.2,57.0,15.0,-19.9,0.0,Clear,storm
2025-06-01 07:00:00,0.0,93.4,53.3,29.8,-18.9,0.0,Clear,normal
2025-06-01 08:00:00,0.0,120.0,66.4,49.5,-22.9,0.0,Storm,normal
2025-06-01 09:00:00,0.0,39.2,60.9,40.8,-21.8,0.0,Snow,normal
2025-06-01 10:00:00,0.0,120.0,61.8,62.2,-21.9,0.0,Storm,normal
2025-06-01 11:00:00,0.0,4.8,65.4,38.0,-24.3,0.0,Cloudy,normal
2025-06-01 12:00:00,0.0,120.0,62.0,59.3,-22.1,0.0,Storm,normal
2025-06-01 13:00:00,0.0,41.0,61.4,51.1,-18.6,0.0,Cloudy,normal
2025-06-01 14:00:00,0.0,120.0,61.3,72.8,-21.0,0.0,Storm,normal
2025-06-01 15:00:00,0.0,5.2,74.0,45.2,-24.5,0.0,Cloudy,normal
2025-06-01 16:00:00,0.0,36.0,69.9,31.7,-24.9,0.0,Clear,normal
2025-06-01 17:00:00,0.0,120.0,63.8,52.4,-17.8,0.0,Storm,normal
2025-06-01 18:00:00,0.0,35.3,64.1,40.8,-21.7,0.0,Clear,normal
2025-06-01 19:00:00,0.0,120.0,57.9,63.7,-22.9,0.0,Storm,normal
2025-06-01 20:00:00,0.0,120.0,68.5,82.6,-22.1,0.0,Storm,normal
2025-06-01 21:00:00,0.0,120.0,59.4,95.0,-24.8,0.0,Cloudy,normal
2025-06-01 22:00:00,0.0,120.0,55.1,95.0,-18.4,0.0,Cloudy,normal
2025-06-01 23:00:00,0.0,5.3,57.1,74.3,-22.4,0.0,Clear,normal
2025-06-02 00:00:00,0.0,1.1,45.0,56.7,-18.6,0.0,Snow,normal
2025-06-02 01:00:00,0.0,0.2,54.8,34.9,-21.5,0.0,Cloudy,normal
2025-06-02 02:00:00,0.0,83.8,50.2,47.3,-18.5,0.0,Cloudy,normal
2025-06-02 03:00:00,0.0,32.9,56.9,37.7,-21.1,0.0,Clear,normal
2025-06-02 04:00:00,0.0,70.3,56.6,42.7,-19.8,0.0,Clear,normal
2025-06-02 05:00:00,0.0,0.0,63.7,17.2,-20.1,0.0,Clear,normal
2025-06-02 06:00:00,0.0,2.4,57.2,15.0,-20.3,0.0,Cloudy,storm
2025-06-02 07:00:00,0.0,120.0,53.7,39.4,-20.9,0.0,Storm,normal
2025-06-02 08:00:00,0.0,49.9,63.5,34.0,-22.2,0.0,Snow,normal
2025-06-02 09:00:00,0.0,42.3,62.5,25.9,-17.4,0.0,Snow,normal
2025-06-02 10:00:00,0.0,14.8,70.0,15.0,-23.6,0.0,Cloudy,storm
2025-06-02 11:00:00,0.0,1.5,59.6,15.0,-21.6,0.0,Clear,storm
2025-06-02 12:00:00,0.0,120.0,63.6,35.8,-21.6,0.0,Storm,normal
2025-06-02 13:00:00,0.0,120.0,63.2,56.7,-20.8,0.0,Storm,normal
2025-06-02 14:00:00,0.0,37.0,59.1,47.8,-22.6,0.0,Cloudy,normal
2025-06-02 15:00:00,0.0,0.0,66.9,21.1,-21.0,0.0,Cloudy,normal
2025-06-02 16:00:00,0.0,20.4,65.9,15.0,-22.0,0.0,Clear,storm
2025-06-02 17:00:00,0.0,120.0,67.3,34.4,-25.1,0.0,Storm,normal
2025-06-02 18:00:00,0.0,2.7,65.6,15.0,-21.6,0.0,Cloudy,storm
2025-06-02 19:00:00,0.0,6.8,69.7,15.0,-24.1,0.0,Cloudy,storm
2025-06-02 20:00:00,0.0,120.0,76.2,31.1,-25.5,0.0,Storm,normal
2025-06-02 21:00:00,0.0,6.4,58.9,15.0,-21.3,0.0,Snow,storm
2025-06-02 22:00:00,0.0,31.5,51.0,15.0,-20.6,0.0,Clear,storm
2025-06-02 23:00:00,0.0,0.0,66.8,15.0,-20.5,0.0,Clear,storm
2025-06-03 00:00:00,0.0,120.0,51.0,40.4,-20.5,0.0,Storm,normal
2025-06-03 01:00:00,0.0,120.0,62.6,61.5,-26.0,0.0,Clear,normal
2025-06-03 02:00:00,0.0,120.0,59.0,84.0,-24.8,0.0,Storm,normal
2025-06-03 03:00:00,0.0,0.7,51.9,63.5,-17.4,0.0,Cloudy,normal
2025-06-03 04:00:00,0.0,120.0,60.6,85.3,-24.1,0.0,Storm,normal
2025-06-03 05:00:00,0.0,24.2,57.2,72.1,-20.4,0.0,Snow,normal
2025-06-03 06:00:00,0.0,120.0,63.8,92.8,-23.3,0.0,Storm,normal
2025-06-03 07:00:00,0.0,79.2,54.0,95.0,-21.6,0.0,Clear,normal
2025-06-03 08:00:00,0.0,120.0,67.8,95.0,-23.2,0.0,Storm,normal
2025-06-03 09:00:00,0.0,95.4,66.0,95.0,-20.6,0.0,Cloudy,normal
2025-06-03 10:00:00,0.0,6.3,73.9,68.0,-21.5,0.0,Cloudy,normal
2025-06-03 11:00:00,0.0,0.0,67.8,40.8,-22.8,0.0,Clear,normal
2025-06-03 12:00:00,0.0,120.0,62.5,62.0,-24.1,0.0,Storm,normal
2025-06-03 13:00:00,0.0,0.0,69.7,34.1,-21.2,0.0,Clear,normal
2025-06-03 14:00:00,0.0,120.0,65.7,54.1,-24.5,0.0,Storm,normal
2025-06-03 15:00:00,0.0,120.0,60.4,76.0,-20.8,0.0,Storm,normal
2025-06-03 16:00:00,0.0,0.0,64.3,50.3,-16.0,0.0,Snow,normal
2025-06-03 17:00:00,0.0,7.7,62.3,28.5,-18.8,0.0,Clear,normal
2025-06-03 18:00:00,0.0,0.0,62.4,15.0,-20.2,0.0,Cloudy,storm
2025-06-03 19:00:00,0.0,3.4,71.7,15.0,-22.0,0.0,Snow,storm
2025-06-03 20:00:00,0.0,120.0,67.0,34.5,-26.1,0.0,Storm,normal
2025-06-03 21:00:00,0.0,120.0,57.6,57.4,-24.7,0.0,Clear,normal
2025-06-03 22:00:00,0.0,120.0,56.0,81.0,-19.0,0.0,Snow,normal
2025-06-03 23:00:00,0.0,7.9,49.5,64.4,-23.5,0.0,Clear,normal
2025-06-04 00:00:00,0.0,0.0,59.1,40.7,-23.5,0.0,Clear,normal
2025-06-04 01:00:00,0.0,0.0,57.6,17.7,-22.3,0.0,Snow,normal
2025-06-04 02:00:00,0.0,15.2,55.9,15.0,-24.3,0.0,Cloudy,storm
2025-06-04 03:00:00,0.0,0.2,59.5,15.0,-24.6,0.0,Clear,storm
2025-06-04 04:00:00,0.0,120.0,58.0,37.8,-22.0,0.0,Storm,normal
2025-06-04 05:00:00,0.0,120.0,58.7,60.4,-23.9,0.0,Storm,normal
2025-06-04 06:00:00,0.0,78.3,61.9,66.4,-23.6,0.0,Cloudy,normal
2025-06-04 07:00:00,0.0,0.0,59.7,42.5,-23.6,0.0,Clear,normal
2025-06-04 08:00:00,0.0,120.0,63.1,63.5,-20.8,0.0,Storm,normal
2025-06-04 09:00:00,0.0,43.0,68.2,53.4,-22.4,0.0,Cloudy,normal
2025-06-04 10:00:00,0.0,29.2,66.4,38.5,-22.3,0.0,Snow,normal
2025-06-04 11:00:00,0.0,120.0,75.6,54.8,-20.6,0.0,Clear,normal
2025-06-04 12:00:00,0.0,0.0,69.3,27.2,-22.2,0.0,Cloudy,normal
2025-06-04 13:00:00,0.0,8.6,63.4,15.0,-22.5,0.0,Cloudy,storm
2025-06-04 14:00:00,0.0,23.8,57.0,15.0,-20.9,0.0,Clear,storm
2025-06-04 15:00:00,0.0,62.4,60.8,15.6,-20.5,0.0,Cloudy,normal
2025-06-04 16:00:00,0.0,80.6,57.1,24.2,-22.3,0.0,Cloudy,normal
2025-06-04 17:00:00,0.0,120.0,67.5,43.6,-21.8,0.0,Snow,normal
2025-06-04 18:00:00,0.0,3.9,65.4,19.0,-23.6,0.0,Cloudy,normal
2025-06-04 19:00:00,0.0,0.0,63.7,15.0,-23.8,0.0,Clear,storm
2025-06-04 20:00:00,0.0,14.6,65.6,15.0,-20.2,0.0,Cloudy,storm
2025-06-04 21:00:00,0.0,21.6,54.5,15.0,-21.0,0.0,Cloudy,storm
2025-06-04 22:00:00,0.0,0.0,57.5,15.0,-20.9,0.0,Snow,storm
2025-06-04 23:00:00,0.0,3.1,55.2,15.0,-21.3,0.0,Clear,storm
2025-06-05 00:00:00,0.0,49.5,57.3,15.0,-22.0,0.0,Cloudy,storm
2025-06-05 01:00:00,0.0,5.8,60.7,15.0,-20.5,0.0,Cloudy,storm
2025-06-05 02:00:00,0.0,44.2,58.7,15.0,-20.0,0.0,Clear,storm
2025-06-05 03:00:00,0.0,4.9,60.8,15.0,-20.1,0.0,Cloudy,storm
2025-06-05 04:00:00,0.0,120.0,58.7,37.6,-22.3,0.0,Clear,normal
2025-06-05 05:00:00,0.0,0.5,46.8,19.0,-19.0,0.0,Snow,normal
2025-06-05 06:00:00,0.0,30.5,53.9,15.0,-21.6,0.0,Clear,storm
2025-06-05 07:00:00,0.0,35.2,49.2,15.0,-20.7,0.0,Clear,storm
2025-06-05 08:00:00,0.0,120.0,68.1,34.1,-21.4,0.0,Storm,normal
2025-06-05 09:00:00,0.0,10.4,64.6,15.0,-21.5,0.0,Clear,storm
2025-06-05 10:00:00,0.0,120.0,71.7,32.8,-23.7,0.0,Storm,normal
2025-06-05 11:00:00,0.0,120.0,67.6,52.0,-20.5,0.0,Storm,normal
2025-06-05 12:00:00,0.0,0.7,58.3,29.0,-15.8,0.0,Cloudy,normal
2025-06-05 13:00:00,0.0,28.0,72.9,15.0,-22.9,0.0,Clear,storm
2025-06-05 14:00:00,0.0,0.0,68.7,15.0,-21.9,0.0,Snow,storm
2025-06-05 15:00:00,0.0,105.1,66.3,29.3,-23.0,0.0,Cloudy,normal
2025-06-05 16:00:00,0.0,5.5,67.8,15.0,-23.1,0.0,Clear,storm
2025-06-05 17:00:00,0.0,41.9,67.4,15.0,-18.7,0.0,Clear,storm
2025-06-05 18:00:00,0.0,13.6,68.3,15.0,-23.5,0.0,Clear,storm
2025-06-05 19:00:00,0.0,0.0,63.4,15.0,-23.1,0.0,Storm,storm
2025-06-05 20:00:00,0.0,19.6,63.9,15.0,-25.6,0.0,Snow,storm
2025-06-05 21:00:00,0.0,14.7,57.6,15.0,-23.7,0.0,Clear,storm
2025-06-05 22:00:00,0.0,120.0,58.1,37.8,-25.8,0.0,Storm,normal
2025-06-05 23:00:00,0.0,120.0,56.5,61.2,-20.7,0.0,Storm,normal
2025-06-06 00:00:00,0.0,61.7,48.9,65.8,-16.0,0.0,Cloudy,normal
2025-06-06 01:00:00,0.0,120.0,56.5,89.2,-23.0,0.0,Storm,normal
2025-06-06 02:00:00,0.0,0.0,65.8,62.9,-25.9,0.0,Storm,normal
2025-06-06 03:00:00,0.0,11.5,61.8,42.8,-20.2,0.0,Cloudy,normal
2025-06-06 04:00:00,0.0,0.1,55.7,20.6,-23.8,0.0,Cloudy,normal
2025-06-06 05:00:00,0.0,87.2,52.9,33.2,-19.3,0.0,Snow,normal
2025-06-06 06:00:00,0.0,120.0,56.9,56.4,-22.8,0.0,Storm,normal
2025-06-06 07:00:00,0.0,120.0,59.9,78.5,-23.6,0.0,Storm,normal
2025-06-06 08:00:00,0.0,120.0,67.0,95.0,-22.6,0.0,Clear,normal
2025-06-06 09:00:00,0.0,33.2,61.5,83.7,-20.5,0.0,Snow,normal
2025-06-06 10:00:00,0.0,1.6,67.7,57.2,-22.7,0.0,Clear,normal
2025-06-06 11:00:00,0.0,120.0,64.4,77.7,-23.3,0.0,Storm,normal
2025-06-06 12:00:00,0.0,70.6,64.1,80.1,-22.6,0.0,Clear,normal
2025-06-06 13:00:00,0.0,0.0,64.4,54.3,-25.0,0.0,Clear,normal
2025-06-06 14:00:00,0.0,120.0,68.4,73.3,-21.3,0.0,Storm,normal
2025-06-06 15:00:00,0.0,0.1,72.7,44.2,-26.1,0.0,Snow,normal
2025-06-06 16:00:00,0.0,120.0,67.6,63.5,-23.2,0.0,Storm,normal
2025-06-06 17:00:00,0.0,56.7,66.2,59.8,-20.5,0.0,Cloudy,normal
2025-06-06 18:00:00,0.0,0.0,68.9,32.2,-21.5,0.0,Clear,normal
2025-06-06 19:00:00,0.0,23.4,66.9,15.0,-20.9,0.0,Snow,storm
2025-06-06 20:00:00,0.0,11.6,68.2,15.0,-22.3,0.0,Clear,storm
2025-06-06 21:00:00,0.0,0.0,52.9,15.0,-19.6,0.0,Cloudy,storm
2025-06-06 22:00:00,0.0,105.1,49.2,35.6,-20.2,0.0,Clear,normal
2025-06-06 23:00:00,0.0,120.0,53.0,60.2,-21.2,0.0,Storm,normal
2025-06-07 00:00:00,0.0,29.0,64.1,46.2,-20.3,0.0,Cloudy,normal
2025-06-07 01:00:00,0.0,10.7,54.8,28.6,-20.7,0.0,Cloudy,normal
2025-06-07 02:00:00,0.0,120.0,64.7,48.9,-23.3,0.0,Clear,normal
2025-06-07 03:00:00,0.0,0.0,62.5,23.9,-25.3,0.0,Cloudy,normal
2025-06-07 04:00:00,0.0,7.1,56.3,15.0,-21.4,0.0,Snow,storm
2025-06-07 05:00:00,0.0,9.2,52.5,15.0,-21.1,0.0,Cloudy,storm
2025-06-07 06:00:00,0.0,31.8,52.1,15.0,-19.9,0.0,Clear,storm
2025-06-07 07:00:00,0.0,0.0,58.9,15.0,-24.4,0.0,Cloudy,storm
2025-06-07 08:00:00,0.0,0.0,66.8,15.0,-24.3,0.0,Cloudy,storm
2025-06-07 09:00:00,0.0,0.3,66.5,15.0,-21.3,0.0,Cloudy,storm
2025-06-07 10:00:00,0.0,102.0,62.8,29.4,-22.5,0.0,Snow,normal
2025-06-07 11:00:00,0.0,8.7,66.9,15.0,-26.5,0.0,Clear,storm
2025-06-07 12:00:00,0.0,0.3,68.0,15.0,-21.5,0.0,Clear,storm
2025-06-07 13:00:00,0.0,120.0,77.0,30.8,-26.4,0.0,Storm,normal
2025-06-07 14:00:00,0.0,10.7,67.7,15.0,-24.4,0.0,Clear,storm
2025-06-07 15:00:00,0.0,32.4,64.2,15.0,-19.4,0.0,Cloudy,storm
2025-06-07 16:00:00,0.0,120.0,60.7,36.8,-18.3,0.0,Storm,normal
2025-06-07 17:00:00,0.0,48.0,67.7,28.9,-25.0,0.0,Clear,normal
2025-06-07 18:00:00,0.0,120.0,65.2,49.1,-23.1,0.0,Cloudy,normal
2025-06-07 19:00:00,0.0,1.2,63.8,24.0,-22.2,0.0,Clear,normal
2025-06-07 20:00:00,0.0,37.7,63.6,15.0,-18.4,0.0,Clear,storm
2025-06-07 21:00:00,0.0,120.0,60.9,36.8,-23.4,0.0,Storm,normal
2025-06-07 22:00:00,0.0,90.6,57.4,49.0,-23.4,0.0,Snow,normal
2025-06-07 23:00:00,0.0,62.2,51.6,52.9,-18.9,0.0,Clear,normal
2025-06-08 00:00:00,0.0,15.0,56.4,36.3,-23.3,0.0,Clear,normal
2025-06-08 01:00:00,0.0,0.0,58.5,15.0,-20.9,0.0,Snow,storm
2025-06-08 02:00:00,0.0,120.0,57.5,38.0,-25.7,0.0,Storm,normal
2025-06-08 03:00:00,0.0,25.9,53.7,26.9,-22.8,0.0,Clear,normal
2025-06-08 04:00:00,0.0,2.6,62.2,15.0,-26.1,0.0,Cloudy,storm
2025-06-08 05:00:00,0.0,0.0,59.5,15.0,-24.8,0.0,Cloudy,storm
2025-06-08 06:00:00,0.0,71.4,55.0,21.0,-20.6,0.0,Cloudy,normal
2025-06-08 07:00:00,0.0,0.1,60.9,15.0,-22.6,0.0,Cloudy,storm
2025-06-08 08:00:00,0.0,120.0,66.0,34.9,-23.2,0.0,Storm,normal
2025-06-08 09:00:00,0.0,3.3,64.5,15.0,-24.1,0.0,Cloudy,storm
2025-06-08 10:00:00,0.0,40.4,66.6,15.0,-22.9,0.0,Clear,storm
2025-06-08 11:00:00,0.0,86.9,62.2,24.1,-21.8,0.0,Clear,normal
2025-06-08 12:00:00,0.0,64.4,66.8,23.1,-20.3,0.0,Clear,normal
2025-06-08 13:00:00,0.0,120.0,71.3,41.0,-28.2,0.0,Storm,normal
2025-06-08 14:00:00,0.0,4.8,63.2,17.7,-24.3,0.0,Cloudy,normal
2025-06-08 15:00:00,0.0,33.4,65.7,15.0,-22.1,0.0,Snow,storm
2025-06-08 16:00:00,0.0,120.0,62.5,36.2,-22.7,0.0,Snow,normal
2025-06-08 17:00:00,0.0,120.0,68.7,55.0,-21.6,0.0,Storm,normal
2025-06-08 18:00:00,0.0,120.0,64.5,75.4,-21.9,0.0,Storm,normal
2025-06-08 19:00:00,0.0,120.0,68.6,94.4,-23.1,0.0,Storm,normal
2025-06-08 20:00:00,0.0,11.8,64.1,73.4,-23.6,0.0,Clear,normal
2025-06-08 21:00:00,0.0,91.2,57.2,85.9,-23.0,0.0,Cloudy,normal
2025-06-08 22:00:00,0.0,120.0,56.6,95.0,-19.9,0.0,Storm,normal
2025-06-08 23:00:00,0.0,28.9,58.5,83.2,-24.1,0.0,Clear,normal
2025-06-09 00:00:00,0.0,93.1,54.1,95.0,-22.7,0.0,Cloudy,normal
2025-06-09 01:00:00,0.0,0.0,60.1,71.0,-22.2,0.0,Cloudy,normal
2025-06-09 02:00:00,0.0,120.0,55.3,94.8,-19.2,0.0,Snow,normal
2025-06-09 03:00:00,0.0,61.4,53.9,95.0,-23.2,0.0,Cloudy,normal
2025-06-09 04:00:00,0.0,120.0,54.0,95.0,-20.5,0.0,Clear,normal
2025-06-09 05:00:00,0.0,12.9,51.6,79.5,-19.9,0.0,Cloudy,normal
2025-06-09 06:00:00,0.0,0.0,55.8,57.2,-22.7,0.0,Snow,normal
2025-06-09 07:00:00,0.0,120.0,56.2,80.7,-23.0,0.0,Snow,normal
2025-06-09 08:00:00,0.0,2.5,65.4,55.5,-23.3,0.0,Clear,normal
2025-06-09 09:00:00,0.0,0.0,60.4,31.4,-23.1,0.0,Cloudy,normal
2025-06-09 10:00:00,0.0,51.2,62.0,27.0,-20.7,0.0,Cloudy,normal
2025-06-09 11:00:00,0.0,120.0,69.0,45.8,-22.1,0.0,Storm,normal
2025-06-09 12:00:00,0.0,1.1,72.0,17.5,-22.1,0.0,Clear,normal
2025-06-09 13:00:00,0.0,3.0,63.5,15.0,-25.1,0.0,Cloudy,storm
2025-06-09 14:00:00,0.0,120.0,72.0,32.7,-24.7,0.0,Storm,normal
2025-06-09 15:00:00,0.0,17.4,69.8,15.0,-17.9,0.0,Cloudy,storm
2025-06-09 16:00:00,0.0,120.0,65.2,35.2,-23.0,0.0,Clear,normal
2025-06-09 17:00:00,0.0,14.6,69.3,15.0,-24.3,0.0,Snow,storm
2025-06-09 18:00:00,0.0,8.3,66.5,15.0,-19.4,0.0,Cloudy,storm
2025-06-09 19:00:00,0.0,1.5,63.3,15.0,-22.0,0.0,Cloudy,storm
2025-06-09 20:00:00,0.0,76.9,68.1,18.2,-21.3,0.0,Clear,normal
2025-06-09 21:00:00,0.0,1.4,57.1,15.0,-22.9,0.0,Snow,storm
2025-06-09 22:00:00,0.0,6.6,62.1,15.0,-23.3,0.0,Cloudy,storm
2025-06-09 23:00:00,0.0,120.0,64.1,35.6,-23.0,0.0,Storm,normal
2025-06-10 00:00:00,0.0,0.0,65.8,15.0,-25.8,0.0,Storm,storm
2025-06-10 01:00:00,0.0,105.1,56.6,32.8,-22.9,0.0,Clear,normal
2025-06-10 02:00:00,0.0,120.0,59.5,55.1,-22.1,0.0,Storm,normal
2025-06-10 03:00:00,0.0,10.2,51.7,38.5,-18.6,0.0,Cloudy,normal
2025-06-10 04:00:00,0.0,16.0,52.9,23.7,-22.5,0.0,Cloudy,normal
2025-06-10 05:00:00,0.0,58.3,61.9,22.3,-27.8,0.0,Cloudy,normal
2025-06-10 06:00:00,0.0,2.7,61.2,15.0,-22.9,0.0,Clear,storm
2025-06-10 07:00:00,0.0,8.0,50.6,15.0,-16.7,0.0,Snow,storm
2025-06-10 08:00:00,0.0,120.0,69.6,33.5,-20.8,0.0,Snow,normal
